0; 0.000000; 0.000000;0.000000;0.000000;
1; 0.000250; -0.214310;0.028076;0.033188;
2; 0.000500; -0.542068;0.864334;1.261139;
3; 0.000750; 0.167084;0.073395;1.021576;
4; 0.001000; 0.243835;-0.843048;0.158768;
5; 0.001250; 0.054779;-0.955353;0.039368;
6; 0.001500; -0.006714;-0.982208;0.001450;
7; 0.001750; -0.022354;-0.988693;-0.004044;
8; 0.002000; -0.020752;-0.988007;-0.004120;
9; 0.002250; -0.021210;-0.986252;0.002441;
10; 0.002500; -0.019913;-0.985489;0.009918;
11; 0.002750; -0.018311;-0.983887;0.018539;
12; 0.003000; -0.015488;-0.986938;0.022507;
13; 0.003250; -0.018158;-0.990829;0.026474;
14; 0.003500; -0.015793;-0.984039;0.029449;
15; 0.003750; -0.015793;-0.981522;0.029602;
16; 0.004000; -0.015793;-0.984421;0.026474;
17; 0.004250; -0.010605;-0.983734;0.024948;
18; 0.004500; -0.006866;-0.979004;0.029984;
19; 0.004750; -0.008545;-0.978928;0.032959;
20; 0.005000; -0.012741;-0.979996;0.029449;
21; 0.005250; -0.009308;-0.984116;0.027542;
22; 0.005500; -0.006104;-0.983658;0.022736;
23; 0.005750; -0.011444;-0.984268;0.027618;
24; 0.006000; -0.012283;-0.985260;0.028305;
25; 0.006250; -0.011063;-0.988159;0.024185;
26; 0.006500; -0.003357;-0.985260;0.025635;
27; 0.006750; -0.007324;-0.984650;0.026855;
28; 0.007000; -0.010452;-0.980148;0.026093;
29; 0.007250; -0.009003;-0.982132;0.029144;
30; 0.007500; -0.008850;-0.985489;0.026855;
31; 0.007750; -0.004425;-0.983429;0.029755;
32; 0.008000; -0.004807;-0.984573;0.029831;
33; 0.008250; -0.005112;-0.985718;0.026550;
34; 0.008500; -0.008087;-0.982132;0.030594;
35; 0.008750; -0.006256;-0.980606;0.031891;
36; 0.009000; -0.005646;-0.983810;0.030899;
37; 0.009250; -0.004959;-0.983276;0.026321;
38; 0.009500; -0.006638;-0.980682;0.025330;
39; 0.009750; -0.008545;-0.983963;0.028000;
40; 0.010000; -0.011139;-0.984116;0.029068;
41; 0.010250; -0.010986;-0.982666;0.033035;
42; 0.010500; -0.002823;-0.983887;0.030975;
43; 0.010750; -0.000305;-0.979385;0.029602;
44; 0.011000; -0.004425;-0.980072;0.027008;
45; 0.011250; -0.006409;-0.983963;0.027313;
46; 0.011500; -0.004807;-0.982513;0.029907;
47; 0.011750; -0.004807;-0.984192;0.030594;
48; 0.012000; -0.005035;-0.982895;0.033569;
49; 0.012250; -0.006485;-0.980911;0.030594;
50; 0.012500; -0.005951;-0.982971;0.029907;
51; 0.012750; -0.008469;-0.981598;0.030746;
52; 0.013000; -0.005722;-0.981903;0.027771;
53; 0.013250; -0.004883;-0.982285;0.028229;
54; 0.013500; -0.011444;-0.987167;0.028763;
55; 0.013750; -0.006180;-0.988083;0.025330;
56; 0.014000; -0.002594;-0.981674;0.030212;
57; 0.014250; -0.001678;-0.983734;0.028152;
58; 0.014500; -0.004272;-0.979919;0.027542;
59; 0.014750; -0.007248;-0.980301;0.033035;
60; 0.015000; -0.000076;-0.980148;0.028839;
61; 0.015250; 0.000000;-0.982819;0.027084;
62; 0.015500; -0.008850;-0.981827;0.027771;
63; 0.015750; -0.007324;-0.980148;0.025787;
64; 0.016000; -0.003662;-0.982361;0.028915;
65; 0.016250; -0.006943;-0.981369;0.028763;
66; 0.016500; -0.007629;-0.982742;0.030212;
67; 0.016750; -0.001297;-0.979919;0.031662;
68; 0.017000; -0.008469;-0.984955;0.032196;
69; 0.017250; -0.008621;-0.986710;0.032349;
70; 0.017500; -0.009766;-0.982895;0.030518;
71; 0.017750; -0.011749;-0.981827;0.027771;
72; 0.018000; -0.005875;-0.979691;0.030441;
73; 0.018250; -0.004730;-0.983810;0.033493;
74; 0.018500; -0.006790;-0.982590;0.032959;
75; 0.018750; -0.003815;-0.984802;0.034332;
76; 0.019000; -0.005112;-0.984192;0.033875;
77; 0.019250; -0.006638;-0.983582;0.031586;
78; 0.019500; -0.010605;-0.982895;0.029755;
79; 0.019750; -0.003433;-0.977097;0.035934;
80; 0.020000; -0.003052;-0.981827;0.034943;
81; 0.020250; -0.008316;-0.980072;0.032730;
82; 0.020500; -0.003891;-0.977707;0.030212;
83; 0.020750; -0.000992;-0.978012;0.033722;
84; 0.021000; -0.003204;-0.981216;0.032349;
85; 0.021250; -0.003815;-0.984039;0.033112;
86; 0.021500; -0.007324;-0.983658;0.030441;
87; 0.021750; -0.009308;-0.981369;0.031891;
88; 0.022000; -0.006256;-0.979156;0.034180;
89; 0.022250; -0.003128;-0.985641;0.033646;
90; 0.022500; -0.002823;-0.983887;0.033569;
91; 0.022750; -0.002060;-0.977783;0.035706;
92; 0.023000; -0.004578;-0.977707;0.033493;
93; 0.023250; -0.004349;-0.979538;0.031128;
94; 0.023500; -0.000687;-0.980530;0.030136;
95; 0.023750; -0.000153;-0.982666;0.029297;
96; 0.024000; -0.005112;-0.983429;0.030289;
97; 0.024250; -0.002365;-0.983047;0.024719;
98; 0.024500; -0.002747;-0.982132;0.028534;
99; 0.024750; -0.003586;-0.981293;0.031357;
100; 0.025000; -0.002823;-0.981827;0.031433;
101; 0.025250; -0.000381;-0.976181;0.031433;
102; 0.025500; 0.001450;-0.980453;0.033188;
103; 0.025750; -0.005264;-0.980377;0.033646;
104; 0.026000; -0.004959;-0.977554;0.033569;
105; 0.026250; -0.003510;-0.979462;0.033035;
106; 0.026500; -0.004578;-0.982895;0.031128;
107; 0.026750; -0.002365;-0.984726;0.027847;
108; 0.027000; -0.002365;-0.983276;0.031204;
109; 0.027250; 0.000992;-0.982819;0.028915;
110; 0.027500; -0.001831;-0.978088;0.027466;
111; 0.027750; -0.000305;-0.979309;0.030365;
112; 0.028000; 0.000229;-0.984879;0.029678;
113; 0.028250; -0.000305;-0.984268;0.028839;
114; 0.028500; -0.002365;-0.980301;0.029602;
115; 0.028750; -0.001678;-0.980148;0.031815;
116; 0.029000; -0.008163;-0.981750;0.028839;
117; 0.029250; -0.002136;-0.984573;0.034027;
118; 0.029500; -0.000076;-0.982513;0.033798;
119; 0.029750; 0.000992;-0.983734;0.034714;
120; 0.030000; 0.001373;-0.982208;0.032120;
121; 0.030250; 0.003128;-0.988007;0.032120;
122; 0.030500; 0.001907;-0.988007;0.030060;
123; 0.030750; 0.000763;-0.981522;0.031967;
124; 0.031000; -0.002365;-0.983429;0.033417;
125; 0.031250; 0.000839;-0.979767;0.033569;
126; 0.031500; -0.000458;-0.979080;0.029907;
127; 0.031750; -0.001373;-0.982971;0.031509;
128; 0.032000; 0.002441;-0.981979;0.032425;
129; 0.032250; -0.002213;-0.984268;0.031433;
130; 0.032500; 0.000000;-0.984039;0.029068;
131; 0.032750; -0.002213;-0.981750;0.034561;
132; 0.033000; -0.002060;-0.982437;0.032730;
133; 0.033250; -0.004044;-0.978775;0.031128;
134; 0.033500; -0.004044;-0.980377;0.028076;
135; 0.033750; -0.003738;-0.980606;0.033493;
136; 0.034000; -0.004654;-0.982437;0.028381;
137; 0.034250; -0.002670;-0.983887;0.028076;
138; 0.034500; 0.001907;-0.983582;0.025558;
139; 0.034750; 0.001450;-0.983505;0.028992;
140; 0.035000; 0.000687;-0.985184;0.035400;
141; 0.035250; -0.000763;-0.983887;0.032806;
142; 0.035500; -0.000305;-0.980530;0.030746;
143; 0.035750; 0.002899;-0.981369;0.031433;
144; 0.036000; -0.000229;-0.982208;0.032272;
145; 0.036250; 0.000229;-0.985107;0.028305;
146; 0.036500; 0.000000;-0.985031;0.029373;
147; 0.036750; -0.000992;-0.983582;0.029221;
148; 0.037000; -0.001678;-0.980453;0.030212;
149; 0.037250; 0.002060;-0.980530;0.035553;
150; 0.037500; 0.000687;-0.983429;0.035629;
151; 0.037750; -0.004807;-0.981750;0.034866;
152; 0.038000; -0.001984;-0.977478;0.032959;
153; 0.038250; 0.001984;-0.979462;0.032959;
154; 0.038500; 0.002518;-0.981674;0.031662;
155; 0.038750; 0.005875;-0.983810;0.031433;
156; 0.039000; 0.003510;-0.980301;0.031433;
157; 0.039250; 0.002747;-0.980453;0.030746;
158; 0.039500; -0.001755;-0.985718;0.032120;
159; 0.039750; -0.000839;-0.985413;0.031357;
160; 0.040000; 0.004654;-0.982437;0.031815;
161; 0.040250; 0.003281;-0.984116;0.028076;
162; 0.040500; -0.003815;-0.981293;0.029678;
163; 0.040750; -0.001984;-0.977478;0.029907;
164; 0.041000; -0.000992;-0.982056;0.025635;
165; 0.041250; 0.002289;-0.981369;0.030899;
166; 0.041500; -0.001297;-0.981216;0.028534;
167; 0.041750; -0.003204;-0.981140;0.029831;
168; 0.042000; 0.000076;-0.983200;0.032043;
169; 0.042250; -0.002136;-0.984039;0.029602;
170; 0.042500; 0.002670;-0.981827;0.032501;
171; 0.042750; -0.000839;-0.982361;0.032120;
172; 0.043000; -0.004425;-0.983734;0.027542;
173; 0.043250; -0.001144;-0.981293;0.030975;
174; 0.043500; 0.004349;-0.979385;0.029144;
175; 0.043750; 0.000992;-0.978775;0.031357;
176; 0.044000; 0.001831;-0.980682;0.031967;
177; 0.044250; 0.003281;-0.984421;0.036087;
178; 0.044500; -0.000305;-0.981064;0.033493;
179; 0.044750; -0.004120;-0.982056;0.032654;
180; 0.045000; -0.002670;-0.984192;0.030060;
181; 0.045250; -0.003738;-0.992737;0.033951;
182; 0.045500; -0.001144;-0.983582;0.028915;
183; 0.045750; -0.001831;-0.981064;0.029068;
184; 0.046000; -0.000687;-0.978165;0.027847;
185; 0.046250; -0.005188;-0.980759;0.028076;
186; 0.046500; -0.002975;-0.982895;0.026855;
187; 0.046750; -0.002670;-0.985260;0.029297;
188; 0.047000; -0.003510;-0.986176;0.029068;
189; 0.047250; 0.000381;-0.984650;0.027771;
190; 0.047500; 0.004349;-0.981064;0.029755;
191; 0.047750; 0.003662;-0.979691;0.029755;
192; 0.048000; 0.002136;-0.986176;0.028763;
193; 0.048250; -0.003357;-0.982742;0.024796;
194; 0.048500; -0.003433;-0.980911;0.029068;
195; 0.048750; 0.003281;-0.982437;0.028687;
196; 0.049000; -0.000076;-0.986938;0.027161;
197; 0.049250; 0.001755;-0.988312;0.030365;
198; 0.049500; 0.000839;-0.983582;0.027618;
199; 0.049750; 0.003967;-0.981979;0.026474;
